lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
20,Thana Mandi,12,1,1-12-20,,http://www.wikidata.org/entity/Q123256296,,,
21,Darhal,12,1,1-12-21,,http://www.wikidata.org/entity/Q123256414,,,
22,Rajouri,12,1,1-12-22,,http://www.wikidata.org/entity/Q123256415,,,
24,Kalakote,12,1,1-12-24,,http://www.wikidata.org/entity/Q116959870,,,
25,Nowshera,12,1,1-12-25,,http://www.wikidata.org/entity/Q123256489,,,
26,Sundarbani,12,1,1-12-26,,http://www.wikidata.org/entity/Q123256508,,,
6771,Khawas,12,1,1-12-6771,,http://www.wikidata.org/entity/Q123256468,,,
6772,Manjakote,12,1,1-12-6772,,http://www.wikidata.org/entity/Q123256313,,,
6773,Qila Darhal,12,1,1-12-6773,,http://www.wikidata.org/entity/Q123256446,,,
6774,Laroka,12,1,1-12-6774,,http://www.wikidata.org/entity/Q123256467,,,
6775,Taryath,12,1,1-12-6775,,http://www.wikidata.org/entity/Q123256282,,,
6776,Beri Pattan,12,1,1-12-6776,,http://www.wikidata.org/entity/Q123256435,,,
6777,Siot,12,1,1-12-6777,,http://www.wikidata.org/entity/Q123256381,,,
6851,Koteranka,12,1,1-12-6851,,http://www.wikidata.org/entity/Q123256528,,,
43,Srinagar (North),13,1,1-13-43,,http://www.wikidata.org/entity/Q123256319,,,
44,Srinagar (South),13,1,1-13-44,,http://www.wikidata.org/entity/Q123256311,,,
6801,Khanyar,13,1,1-13-6801,,http://www.wikidata.org/entity/Q123256411,,,
6802,Channapora,13,1,1-13-6802,,http://www.wikidata.org/entity/Q123256510,,,
6803,Eidgah,13,1,1-13-6803,,http://www.wikidata.org/entity/Q123256476,,,
6804,Panthachowk,13,1,1-13-6804,,http://www.wikidata.org/entity/Q123256315,,,
6805,Srinagar Central,13,1,1-13-6805,,http://www.wikidata.org/entity/Q123256471,,,
72,Udhampur,14,1,1-14-72,,http://www.wikidata.org/entity/Q123256520,,,
73,Chenani,14,1,1-14-73,,http://www.wikidata.org/entity/Q123256291,,,
74,Ramnagar,14,1,1-14-74,,http://www.wikidata.org/entity/Q123256443,,,
75,Majalta,14,1,1-14-75,,http://www.wikidata.org/entity/Q123256373,,,
6734,Moungri,14,1,1-14-6734,,http://www.wikidata.org/entity/Q123256391,,,
6735,Panchari,14,1,1-14-6735,,http://www.wikidata.org/entity/Q123256425,,,
6736,Basantgarh,14,1,1-14-6736,,http://www.wikidata.org/entity/Q123256292,,,
6737,Latti,14,1,1-14-6737,,http://www.wikidata.org/entity/Q123256368,,,
4,Khag,2,1,1-2-4,,http://www.wikidata.org/entity/Q24933283,,,
5,Beerwah,2,1,1-2-5,,http://www.wikidata.org/entity/Q123256345,,,
6,Khansahib,2,1,1-2-6,,http://www.wikidata.org/entity/Q123256310,,,
7,Budgam,2,1,1-2-7,,http://www.wikidata.org/entity/Q123256474,,,
8,Chadoora,2,1,1-2-8,,http://www.wikidata.org/entity/Q123256284,,,
9,Charar- E- Shrief,2,1,1-2-9,,http://www.wikidata.org/entity/Q123256297,,,
6813,Narbal,2,1,1-2-6813,,http://www.wikidata.org/entity/Q123256314,,,
6814,Magam,2,1,1-2-6814,,http://www.wikidata.org/entity/Q123256339,,,
6815,Bk Pora,2,1,1-2-6815,,http://www.wikidata.org/entity/Q123256317,,,
32,Sopore,3,1,1-3-32,,http://www.wikidata.org/entity/Q123256312,,,
33,Rafiabad,3,1,1-3-33,,http://www.wikidata.org/entity/Q123256394,,,
34,Pattan,3,1,1-3-34,,http://www.wikidata.org/entity/Q123256469,,,
35,Baramulla,3,1,1-3-35,,http://www.wikidata.org/entity/Q123256332,,,
36,Kreeri,3,1,1-3-36,,http://www.wikidata.org/entity/Q123256459,,,
37,Uri,3,1,1-3-37,,http://www.wikidata.org/entity/Q123256337,,,
38,Boniyar,3,1,1-3-38,,http://www.wikidata.org/entity/Q123256362,,,
39,Tangmarg,3,1,1-3-39,,http://www.wikidata.org/entity/Q123256324,,,
6823,Wagoora,3,1,1-3-6823,,http://www.wikidata.org/entity/Q123256364,,,
6824,Danghiwacha,3,1,1-3-6824,,http://www.wikidata.org/entity/Q123256514,,,
6825,Watergam,3,1,1-3-6825,,http://www.wikidata.org/entity/Q123256328,,,
6826,Zaingeer,3,1,1-3-6826,,http://www.wikidata.org/entity/Q123256359,,,
6827,Dangarpora,3,1,1-3-6827,,http://www.wikidata.org/entity/Q123256418,,,
6828,Khoie,3,1,1-3-6828,,http://www.wikidata.org/entity/Q123256375,,,
6829,Kawarhama,3,1,1-3-6829,,http://www.wikidata.org/entity/Q123256338,,,
6830,Kunzar,3,1,1-3-6830,,http://www.wikidata.org/entity/Q123256286,,,
7202,Narvaw,3,1,1-3-7202,,http://www.wikidata.org/entity/Q123256419,,,
7204,Singhpora,3,1,1-3-7204,,http://www.wikidata.org/entity/Q123256383,,,
62,Doda,4,1,1-4-62,,http://www.wikidata.org/entity/Q123256504,,,
63,Thathri,4,1,1-4-63,,http://www.wikidata.org/entity/Q123256356,,,
65,Bhaderwah,4,1,1-4-65,,http://www.wikidata.org/entity/Q123256405,,,
6746,Bharath Bagla,4,1,1-4-6746,,http://www.wikidata.org/entity/Q123256342,,,
6747,Bhagwah,4,1,1-4-6747,,http://www.wikidata.org/entity/Q123256534,,,
6748,Kashtigarh,4,1,1-4-6748,,http://www.wikidata.org/entity/Q123256438,,,
6749,Gundna,4,1,1-4-6749,,http://www.wikidata.org/entity/Q123256507,,,
6750,Mohalla,4,1,1-4-6750,,http://www.wikidata.org/entity/Q123256331,,,
6751,Marmat,4,1,1-4-6751,,http://www.wikidata.org/entity/Q123256434,,,
6752,Assar,4,1,1-4-6752,,http://www.wikidata.org/entity/Q123256298,,,
6753,Bhalessa,4,1,1-4-6753,,http://www.wikidata.org/entity/Q123256478,,,
6754,Chilly Pingal,4,1,1-4-6754,,http://www.wikidata.org/entity/Q123256470,,,
6755,Bhalla,4,1,1-4-6755,,http://www.wikidata.org/entity/Q123256330,,,
6756,Kahara,4,1,1-4-6756,,http://www.wikidata.org/entity/Q123256537,,,
6757,Phigsoo,4,1,1-4-6757,,http://www.wikidata.org/entity/Q123256350,,,
6758,Chiralla,4,1,1-4-6758,,http://www.wikidata.org/entity/Q123256447,,,
7203,Bhella,4,1,1-4-7203,,http://www.wikidata.org/entity/Q123256340,,,
78,Akhnoor,5,1,1-5-78,,http://www.wikidata.org/entity/Q123256293,,,
79,Jammu,5,1,1-5-79,,http://www.wikidata.org/entity/Q123256429,,,
80,Ranbir Singh Pura,5,1,1-5-80,,http://www.wikidata.org/entity/Q123256522,,,
81,Bishnah,5,1,1-5-81,,http://www.wikidata.org/entity/Q123256517,,,
6701,Jourian,5,1,1-5-6701,,http://www.wikidata.org/entity/Q123256538,,,
6702,Maira Mandrian,5,1,1-5-6702,,http://www.wikidata.org/entity/Q123256493,,,
6703,Chowki Choura,5,1,1-5-6703,,http://www.wikidata.org/entity/Q123256509,,,
6704,Kharah Balli,5,1,1-5-6704,,http://www.wikidata.org/entity/Q123256329,,,
6705,Pargwal,5,1,1-5-6705,,http://www.wikidata.org/entity/Q123256460,,,
6706,Jammu South,5,1,1-5-6706,,http://www.wikidata.org/entity/Q123256450,,,
6707,Bahu,5,1,1-5-6707,,http://www.wikidata.org/entity/Q123256488,,,
6708,Jammu North,5,1,1-5-6708,,http://www.wikidata.org/entity/Q123256531,,,
6709,Bhalwal,5,1,1-5-6709,,http://www.wikidata.org/entity/Q123256480,,,
6711,Nagrota,5,1,1-5-6711,,http://www.wikidata.org/entity/Q123256511,,,
6712,Dansal,5,1,1-5-6712,,http://www.wikidata.org/entity/Q123256306,,,
6713,Mandal,5,1,1-5-6713,,http://www.wikidata.org/entity/Q123256303,,,
6714,Khour,5,1,1-5-6714,,http://www.wikidata.org/entity/Q123256385,,,
6715,Marh,5,1,1-5-6715,,http://www.wikidata.org/entity/Q123256494,,,
6716,Suchetgarh,5,1,1-5-6716,,http://www.wikidata.org/entity/Q123256503,,,
6717,Arnia,5,1,1-5-6717,,http://www.wikidata.org/entity/Q123256518,,,
6718,Jammu West,5,1,1-5-6718,,http://www.wikidata.org/entity/Q123256526,,,
68,Kishtwar,620,1,1-620-68,,http://www.wikidata.org/entity/Q123256321,,,
69,Marwah,620,1,1-620-69,,http://www.wikidata.org/entity/Q123256396,,,
70,Chhatroo,620,1,1-620-70,,http://www.wikidata.org/entity/Q123256497,,,
71,Atholi (Paddar),620,1,1-620-71,,http://www.wikidata.org/entity/Q123256401,,,
6764,Mughalmaidan,620,1,1-620-6764,,http://www.wikidata.org/entity/Q123256322,,,
6765,Dachhan,620,1,1-620-6765,,http://www.wikidata.org/entity/Q123256501,,,
6766,Warwan,620,1,1-620-6766,,http://www.wikidata.org/entity/Q123256410,,,
6767,Machail,620,1,1-620-6767,,http://www.wikidata.org/entity/Q123256428,,,
6768,Nagseni,620,1,1-620-6768,,http://www.wikidata.org/entity/Q123256487,,,
6769,Drabshalla,620,1,1-620-6769,,http://www.wikidata.org/entity/Q123256333,,,
6770,Bounjwah,620,1,1-620-6770,,http://www.wikidata.org/entity/Q123256372,,,
66,Banihal,621,1,1-621-66,,http://www.wikidata.org/entity/Q123256485,,,
67,Ramban,621,1,1-621-67,,http://www.wikidata.org/entity/Q123256462,,,
6759,Khari,621,1,1-621-6759,,http://www.wikidata.org/entity/Q123256465,,,
6760,Pogal Paristan,621,1,1-621-6760,,http://www.wikidata.org/entity/Q123256355,,,
6761,Batote,621,1,1-621-6761,,http://www.wikidata.org/entity/Q123256482,,,
6762,Rajgarh,621,1,1-621-6762,,http://www.wikidata.org/entity/Q123256358,,,
6763,Gool,621,1,1-621-6763,,http://www.wikidata.org/entity/Q123256458,,,
7201,Ramsoo,621,1,1-621-7201,,http://www.wikidata.org/entity/Q123256499,,,
59,Kulgam,622,1,1-622-59,,http://www.wikidata.org/entity/Q123256305,,,
60,Devsar,622,1,1-622-60,,http://www.wikidata.org/entity/Q123256302,,,
61,D H Pora,622,1,1-622-61,,http://www.wikidata.org/entity/Q123256409,,,
6193,Qaimoh,622,1,1-622-6193,,http://www.wikidata.org/entity/Q123256377,,,
6194,Pahloo,622,1,1-622-6194,,http://www.wikidata.org/entity/Q123256289,,,
6780,Frisal,622,1,1-622-6780,,http://www.wikidata.org/entity/Q123256539,,,
6781,Yaripora,622,1,1-622-6781,,http://www.wikidata.org/entity/Q123256334,,,
40,Gurez,623,1,1-623-40,,http://www.wikidata.org/entity/Q4991441,,,
41,Bandipora,623,1,1-623-41,,http://www.wikidata.org/entity/Q123256512,,,
42,Sonawari,623,1,1-623-42,,http://www.wikidata.org/entity/Q123256360,,,
6809,Aloosa,623,1,1-623-6809,,http://www.wikidata.org/entity/Q123256441,,,
6810,Ajas,623,1,1-623-6810,,http://www.wikidata.org/entity/Q123256398,,,
6811,Hajin,623,1,1-623-6811,,http://www.wikidata.org/entity/Q123256481,,,
6812,Tulail,623,1,1-623-6812,,http://www.wikidata.org/entity/Q123256422,,,
82,Samba,624,1,1-624-82,,http://www.wikidata.org/entity/Q123256283,,,
6719,Rajpura,624,1,1-624-6719,,http://www.wikidata.org/entity/Q123256388,,,
6720,Bari Brahamana,624,1,1-624-6720,,http://www.wikidata.org/entity/Q123256403,,,
6721,Ghagwal,624,1,1-624-6721,,http://www.wikidata.org/entity/Q123256304,,,
6722,Vijaypur,624,1,1-624-6722,,http://www.wikidata.org/entity/Q123256420,,,
6724,Ramgarh,624,1,1-624-6724,,http://www.wikidata.org/entity/Q123256346,,,
52,Shopian,625,1,1-625-52,,http://www.wikidata.org/entity/Q123256299,,,
6091,Keller,625,1,1-625-6091,,http://www.wikidata.org/entity/Q123256341,,,
6092,Keegam,625,1,1-625-6092,,http://www.wikidata.org/entity/Q123256295,,,
6797,Zainapora,625,1,1-625-6797,,http://www.wikidata.org/entity/Q123256335,,,
6798,Barbugh,625,1,1-625-6798,,http://www.wikidata.org/entity/Q123256281,,,
6799,Chitragam,625,1,1-625-6799,,http://www.wikidata.org/entity/Q123256445,,,
6800,Hermain,625,1,1-625-6800,,http://www.wikidata.org/entity/Q123256525,,,
45,Lar,626,1,1-626-45,,http://www.wikidata.org/entity/Q123256463,,,
46,Kangan,626,1,1-626-46,,http://www.wikidata.org/entity/Q123256309,,,
47,Ganderbal,626,1,1-626-47,,http://www.wikidata.org/entity/Q123256492,,,
6806,Gund,626,1,1-626-6806,,http://www.wikidata.org/entity/Q123256371,,,
6807,Tullamulla Khirbhawani,626,1,1-626-6807,,http://www.wikidata.org/entity/Q123256343,,,
6808,Wakoora,626,1,1-626-6808,,http://www.wikidata.org/entity/Q123256316,,,
77,Reasi,627,1,1-627-77,,http://www.wikidata.org/entity/Q123256413,,,
6738,Chassana,627,1,1-627-6738,,http://www.wikidata.org/entity/Q123256407,,,
6739,Thuroo,627,1,1-627-6739,,http://www.wikidata.org/entity/Q123256472,,,
6740,Arnas,627,1,1-627-6740,,http://www.wikidata.org/entity/Q123256397,,,
6741,Katra,627,1,1-627-6741,,http://www.wikidata.org/entity/Q123256439,,,
6742,Pouni,627,1,1-627-6742,,http://www.wikidata.org/entity/Q123256444,,,
6744,Bhomag,627,1,1-627-6744,,http://www.wikidata.org/entity/Q123256452,,,
6745,Thakrakote,627,1,1-627-6745,,http://www.wikidata.org/entity/Q123256516,,,
6850,Mahore,627,1,1-627-6850,,http://www.wikidata.org/entity/Q123256357,,,
27,Billawar,7,1,1-7-27,,http://www.wikidata.org/entity/Q123256325,,,
28,Basohli,7,1,1-7-28,,http://www.wikidata.org/entity/Q123256366,,,
29,Bani,7,1,1-7-29,,http://www.wikidata.org/entity/Q123256456,,,
30,Kathua,7,1,1-7-30,,http://www.wikidata.org/entity/Q123256285,,,
31,Hiranagar,7,1,1-7-31,,http://www.wikidata.org/entity/Q123256352,,,
6725,Mahanpur,7,1,1-7-6725,,http://www.wikidata.org/entity/Q123256308,,,
6726,Dinga Amb,7,1,1-7-6726,,http://www.wikidata.org/entity/Q123256336,,,
6727,Nagri,7,1,1-7-6727,,http://www.wikidata.org/entity/Q123256448,,,
6728,Ramkote,7,1,1-7-6728,,http://www.wikidata.org/entity/Q123256496,,,
6729,Lohai Malhar,7,1,1-7-6729,,http://www.wikidata.org/entity/Q123256437,,,
6731,Marheen,7,1,1-7-6731,,http://www.wikidata.org/entity/Q123256524,,,
1,Kupwara,8,1,1-8-1,,http://www.wikidata.org/entity/Q123256348,,,
2,Handwara,8,1,1-8-2,,http://www.wikidata.org/entity/Q123256347,,,
3,Karnah,8,1,1-8-3,,http://www.wikidata.org/entity/Q6372800,,,
6782,Keran,8,1,1-8-6782,,http://www.wikidata.org/entity/Q123256349,,,
6783,Kralpora,8,1,1-8-6783,,http://www.wikidata.org/entity/Q123256466,,,
6784,Trehgam,8,1,1-8-6784,,http://www.wikidata.org/entity/Q123256454,,,
6785,Machil,8,1,1-8-6785,,http://www.wikidata.org/entity/Q123256455,,,
6786,Drugmulla,8,1,1-8-6786,,http://www.wikidata.org/entity/Q123256369,,,
6787,Ramhal,8,1,1-8-6787,,http://www.wikidata.org/entity/Q123256515,,,
6788,Qaziabad,8,1,1-8-6788,,http://www.wikidata.org/entity/Q123256430,,,
6789,Langate,8,1,1-8-6789,,http://www.wikidata.org/entity/Q123256432,,,
6790,Zachaldara,8,1,1-8-6790,,http://www.wikidata.org/entity/Q123256523,,,
6791,Lolab,8,1,1-8-6791,,http://www.wikidata.org/entity/Q123256353,,,
6792,Lalpora,8,1,1-8-6792,,http://www.wikidata.org/entity/Q123256287,,,
7205,Qalamabad,8,1,1-8-7205,,http://www.wikidata.org/entity/Q123256294,,,
7206,Villgam,8,1,1-8-7206,,http://www.wikidata.org/entity/Q123256301,,,
1056,Tetaria block,,10,10-1056,,http://www.wikidata.org/entity/Q12432495,,,incomplete parentage on Wikidata
1057,Mehsi block,,10,10-1057,,http://www.wikidata.org/entity/Q12446188,,,incomplete parentage on Wikidata
1112,Narpatganj block,188,10,10-188-1112,,http://www.wikidata.org/entity/Q15650173,,,
1113,Farbesganj Block,188,10,10-188-1113,,http://www.wikidata.org/entity/Q12439480,,,
1114,Bhargama block,188,10,10-188-1114,,http://www.wikidata.org/entity/Q15669925,,,
1115,Raniganj Block,188,10,10-188-1115,,http://www.wikidata.org/entity/Q12449515,,,
1116,Araria Block,188,10,10-188-1116,,http://www.wikidata.org/entity/Q12414138,,,
1117,Kursakatta Block,188,10,10-188-1117,,http://www.wikidata.org/entity/Q12420227,,,
1118,Sikti block,188,10,10-188-1118,,http://www.wikidata.org/entity/Q12456916,,,
1119,Palasi block,188,10,10-188-1119,,http://www.wikidata.org/entity/Q12437336,,,
1120,Jokihat block,188,10,10-188-1120,,http://www.wikidata.org/entity/Q12429403,,,
1476,Daudnagar Block,189,10,10-189-1476,,http://www.wikidata.org/entity/Q12434274,,,
1477,Haspura Block,189,10,10-189-1477,,http://www.wikidata.org/entity/Q12460115,,,
1478,Goh Block,189,10,10-189-1478,,http://www.wikidata.org/entity/Q12424835,,,
1479,Rafiganj Block,189,10,10-189-1479,,http://www.wikidata.org/entity/Q12448801,,,
1480,Obra Block,189,10,10-189-1480,,http://www.wikidata.org/entity/Q12417375,,,
1481,Aurangabad Block,189,10,10-189-1481,,http://www.wikidata.org/entity/Q12417483,,,
1482,Barun Block,189,10,10-189-1482,,http://www.wikidata.org/entity/Q15662982,,,
1483,Nabinagar Block,189,10,10-189-1483,,http://www.wikidata.org/entity/Q12435029,,,
1484,Kutumba Block,189,10,10-189-1484,,http://www.wikidata.org/entity/Q12419935,,,
1485,Deo Block,189,10,10-189-1485,,http://www.wikidata.org/entity/Q12433979,,,
1486,Madanpur Block,189,10,10-189-1486,,http://www.wikidata.org/entity/Q12445091,,,
1345,Shambhuganj block,190,10,10-190-1345,,http://www.wikidata.org/entity/Q123280248,,,
1346,Amarpur block,190,10,10-190-1346,,http://www.wikidata.org/entity/Q123280430,,,
1347,Rajaun block,190,10,10-190-1347,,http://www.wikidata.org/entity/Q123280640,,,
1348,Dhuraiya block,190,10,10-190-1348,,http://www.wikidata.org/entity/Q123280307,,,
1349,Barahat block,190,10,10-190-1349,,http://www.wikidata.org/entity/Q123280472,,,
1350,Banka block,190,10,10-190-1350,,http://www.wikidata.org/entity/Q123280270,,,
1351,Phulidumar block,190,10,10-190-1351,,http://www.wikidata.org/entity/Q123280263,,,
1352,Belhar block,190,10,10-190-1352,,http://www.wikidata.org/entity/Q123280435,,,
1353,Chanan block,190,10,10-190-1353,,http://www.wikidata.org/entity/Q123280615,,,
1354,Katoria block,190,10,10-190-1354,,http://www.wikidata.org/entity/Q123280297,,,
1355,Bausi block,190,10,10-190-1355,,http://www.wikidata.org/entity/Q123280625,,,
1304,Khudabandpur block,191,10,10-191-1304,,http://www.wikidata.org/entity/Q123280549,,,
1305,Chhorahi block,191,10,10-191-1305,,http://www.wikidata.org/entity/Q123280546,,,
1306,Garhpura block,191,10,10-191-1306,,http://www.wikidata.org/entity/Q123280324,,,
1307,Cheria Bariarpur block,191,10,10-191-1307,,http://www.wikidata.org/entity/Q123280364,,,
1308,Bhagwanpur block,191,10,10-191-1308,,http://www.wikidata.org/entity/Q123280302,,,
1309,Mansurchak Block,191,10,10-191-1309,,http://www.wikidata.org/entity/Q15673894,,,
1310,Bachhwara block,191,10,10-191-1310,,http://www.wikidata.org/entity/Q123280530,,,
1311,Teghra block,191,10,10-191-1311,,http://www.wikidata.org/entity/Q123280590,,,
1312,Barauni block,191,10,10-191-1312,,http://www.wikidata.org/entity/Q123280608,,,
1313,Birpur block,191,10,10-191-1313,,http://www.wikidata.org/entity/Q123280578,,,
1314,Begusarai block,191,10,10-191-1314,,http://www.wikidata.org/entity/Q123280594,,,
1315,Naokothi block,191,10,10-191-1315,,http://www.wikidata.org/entity/Q123280406,,,
1316,Bakhri block,191,10,10-191-1316,,http://www.wikidata.org/entity/Q123280308,,,
1317,Dandari block,191,10,10-191-1317,,http://www.wikidata.org/entity/Q123280437,,,
1318,Sahebpur Kamal block,191,10,10-191-1318,,http://www.wikidata.org/entity/Q123280293,,,
1319,Balia block,191,10,10-191-1319,,http://www.wikidata.org/entity/Q123280633,,,
1320,Matihani block,191,10,10-191-1320,,http://www.wikidata.org/entity/Q123280547,,,
1321,Shamho Akha Kurha block,191,10,10-191-1321,,http://www.wikidata.org/entity/Q123280338,,,
1329,Narayanpur block,192,10,10-192-1329,,http://www.wikidata.org/entity/Q123280597,,,
1330,Bihpur block,192,10,10-192-1330,,http://www.wikidata.org/entity/Q123280467,,,
1331,Kharik block,192,10,10-192-1331,,http://www.wikidata.org/entity/Q123280315,,,
1332,Naugachhia block,192,10,10-192-1332,,http://www.wikidata.org/entity/Q123280481,,,
1333,Rangra Chowk block,192,10,10-192-1333,,http://www.wikidata.org/entity/Q123280405,,,
1334,Gopalpur block,192,10,10-192-1334,,http://www.wikidata.org/entity/Q123280371,,,
1335,Pirpainti block,192,10,10-192-1335,,http://www.wikidata.org/entity/Q123280558,,,
1336,Kahalgaon block,192,10,10-192-1336,,http://www.wikidata.org/entity/Q123280360,,,
1337,Ismailpur block,192,10,10-192-1337,,http://www.wikidata.org/entity/Q123280408,,,
1338,Sabour block,192,10,10-192-1338,,http://www.wikidata.org/entity/Q123280359,,,
1339,Nathnagar block,192,10,10-192-1339,,http://www.wikidata.org/entity/Q123280526,,,
1340,Sultanganj block,192,10,10-192-1340,,http://www.wikidata.org/entity/Q123280463,,,
1341,Shahkund block,192,10,10-192-1341,,http://www.wikidata.org/entity/Q123280544,,,
1342,Goradih block,192,10,10-192-1342,,http://www.wikidata.org/entity/Q123280628,,,
1343,Jagdishpur block,192,10,10-192-1343,,http://www.wikidata.org/entity/Q123280295,,,
1344,Sonhaula block,192,10,10-192-1344,,http://www.wikidata.org/entity/Q123280383,,,
1421,Shahpur block,193,10,10-193-1421,,http://www.wikidata.org/entity/Q123280252,,,
1422,Arrah block,193,10,10-193-1422,,http://www.wikidata.org/entity/Q123280536,,,
1423,Barhara block,193,10,10-193-1423,,http://www.wikidata.org/entity/Q123280638,,,
1424,Koilwar block,193,10,10-193-1424,,http://www.wikidata.org/entity/Q123280513,,,
1425,Sandesh block,193,10,10-193-1425,,http://www.wikidata.org/entity/Q123280478,,,
1426,Udwant Nagar block,193,10,10-193-1426,,http://www.wikidata.org/entity/Q123280539,,,
1427,Behea block,193,10,10-193-1427,,http://www.wikidata.org/entity/Q123280261,,,
1428,Jagdishpur block,193,10,10-193-1428,,http://www.wikidata.org/entity/Q123280555,,,
1429,Piro block,193,10,10-193-1429,,http://www.wikidata.org/entity/Q123280466,,,
1430,Charpokhari block,193,10,10-193-1430,,http://www.wikidata.org/entity/Q123280487,,,
1431,Garhani block,193,10,10-193-1431,,http://www.wikidata.org/entity/Q123280565,,,
1432,Agiaon block,193,10,10-193-1432,,http://www.wikidata.org/entity/Q123280369,,,
1433,Tarari block,193,10,10-193-1433,,http://www.wikidata.org/entity/Q123280639,,,
1434,Sahar block,193,10,10-193-1434,,http://www.wikidata.org/entity/Q123280531,,,
1435,Simri block,194,10,10-194-1435,,http://www.wikidata.org/entity/Q123280309,,,
1436,Chakki block,194,10,10-194-1436,,http://www.wikidata.org/entity/Q123280614,,,
1437,Barhampur block,194,10,10-194-1437,,http://www.wikidata.org/entity/Q123280246,,,
1438,Chaugain block,194,10,10-194-1438,,http://www.wikidata.org/entity/Q123280474,,,
1439,Kesath block,194,10,10-194-1439,,http://www.wikidata.org/entity/Q123280349,,,
1440,Dumraon block,194,10,10-194-1440,,http://www.wikidata.org/entity/Q123280554,,,
1441,Buxar block,194,10,10-194-1441,,http://www.wikidata.org/entity/Q123280636,,,
1442,Chausa block,194,10,10-194-1442,,http://www.wikidata.org/entity/Q123280477,,,
1443,Rajpur block,194,10,10-194-1443,,http://www.wikidata.org/entity/Q123280514,,,
1444,Itarhi block,194,10,10-194-1444,,http://www.wikidata.org/entity/Q123280425,,,
1445,Nawanagar block,194,10,10-194-1445,,http://www.wikidata.org/entity/Q123280506,,,
1181,Jale block,195,10,10-195-1181,,http://www.wikidata.org/entity/Q123280346,,,
1182,Singhwara block,195,10,10-195-1182,,http://www.wikidata.org/entity/Q123280613,,,
1183,Keotiranway block,195,10,10-195-1183,,http://www.wikidata.org/entity/Q123280568,,,
1184,Darbhanga block,195,10,10-195-1184,,http://www.wikidata.org/entity/Q123280458,,,
1185,Manigachhi block,195,10,10-195-1185,,http://www.wikidata.org/entity/Q123280382,,,
1186,Tardih block,195,10,10-195-1186,,http://www.wikidata.org/entity/Q123280415,,,
1187,Alinagar block,195,10,10-195-1187,,http://www.wikidata.org/entity/Q123280604,,,
1188,Benipur block,195,10,10-195-1188,,http://www.wikidata.org/entity/Q123280412,,,
1189,Bahadurpur block,195,10,10-195-1189,,http://www.wikidata.org/entity/Q123280433,,,
1190,Hanumannagar block,195,10,10-195-1190,,http://www.wikidata.org/entity/Q123280310,,,
1191,Hayaghat block,195,10,10-195-1191,,http://www.wikidata.org/entity/Q123280239,,,
1192,Baheri block,195,10,10-195-1192,,http://www.wikidata.org/entity/Q123280439,,,
1193,Biraul block,195,10,10-195-1193,,http://www.wikidata.org/entity/Q123280294,,,
1194,Ghanshyampur block,195,10,10-195-1194,,http://www.wikidata.org/entity/Q123280318,,,
